trial_id,km,ambiente_seca,ambiente_umida,ct,fc,ibutg,interna,interna_pele,pacing,pele,pse,st,tpeito,umidade_absoluta,umidade_relativa,velocidade,vento
56,2,33.80,26.40,3.00,151.00,28.62,37.71,3.02,4.15,34.69,14.00,4.00,33.60,0.02,55.00,14.46,4.68
56,3,33.35,25.90,4.00,151.00,28.14,38.06,3.11,4.17,34.95,16.00,5.00,33.60,0.02,57.00,14.40,4.32
56,4,32.90,25.40,4.00,150.00,27.65,38.39,4.06,4.15,34.33,16.00,5.00,34.40,0.02,55.00,14.46,5.40
56,5,32.85,25.20,4.00,159.00,27.50,38.76,4.18,4.17,34.58,16.00,5.00,34.40,0.02,55.00,14.40,5.40
56,6,32.80,25.00,5.00,158.00,27.34,39.04,4.31,4.32,34.73,17.00,6.00,33.40,0.02,52.00,13.90,5.40
56,7,32.80,25.05,5.00,157.00,27.38,39.33,4.20,4.35,35.13,17.00,6.00,34.40,0.02,57.00,13.79,5.40
56,8,32.80,25.10,5.00,167.00,27.41,39.56,3.85,4.52,35.71,18.00,6.00,34.80,0.02,55.00,13.28,5.40
56,9,32.80,25.20,5.00,166.00,27.48,39.75,3.97,4.65,35.78,18.00,7.00,34.80,0.02,55.00,12.90,5.40
56,10,32.80,25.30,5.00,175.00,27.55,39.93,4.22,4.28,35.71,19.00,7.00,35.40,0.02,55.00,14.01,5.40
57,1,33.20,25.80,0.00,145.00,28.02,36.85,2.56,5.63,34.29,7.00,0.00,34.60,0.02,55.00,10.65,5.76
57,2,33.00,25.80,0.00,160.00,27.96,37.07,1.78,5.17,35.29,8.00,2.00,35.80,0.02,57.00,11.61,4.68
57,3,33.10,26.05,1.00,165.00,28.17,37.37,3.01,5.15,34.36,9.00,2.00,34.20,0.02,57.00,11.65,4.68
57,4,33.20,26.30,1.00,171.00,28.37,37.65,2.87,5.15,34.78,9.00,2.00,34.40,0.02,57.00,11.65,4.68
57,5,33.25,26.20,0.00,176.00,28.32,37.96,3.30,5.17,34.66,10.00,2.00,34.60,0.02,55.00,11.61,4.50
57,6,33.30,26.10,1.00,178.00,28.26,38.27,3.47,5.15,34.80,11.00,2.00,34.60,0.02,57.00,11.65,5.04
57,7,33.10,25.85,0.00,178.00,28.03,38.53,3.72,5.60,34.81,12.00,2.00,34.60,0.02,57.00,10.71,4.86
57,8,32.90,25.60,2.00,180.00,27.79,38.78,4.19,5.50,34.59,13.00,2.00,34.80,0.02,55.00,10.91,5.40
57,9,32.90,25.60,2.00,181.00,27.79,38.95,4.16,5.38,34.79,14.00,2.00,34.80,0.02,55.00,11.15,5.40
57,10,32.90,25.60,2.00,195.00,27.79,39.12,3.83,4.80,35.29,15.00,2.00,35.00,0.02,55.00,12.50,5.40
58,1,32.95,29.95,0.00,139.00,30.85,36.99,3.76,5.46,33.23,12.00,1.00,34.20,0.02,55.00,10.98,4.68
58,2,33.40,30.50,2.00,143.00,31.37,37.04,2.39,5.31,34.65,12.00,1.00,34.60,0.03,80.00,11.29,4.68
58,3,33.25,30.15,3.00,144.00,31.08,37.23,2.42,5.33,34.81,13.00,3.00,34.60,0.02,57.00,11.25,4.86
58,4,33.10,29.80,4.00,146.00,30.79,37.56,2.75,5.46,34.81,15.00,4.00,34.60,0.03,80.00,10.98,4.32
58,5,33.20,29.85,4.00,148.00,30.86,37.94,2.46,5.50,35.48,15.00,5.00,35.20,0.02,55.00,10.91,4.14
58,6,33.30,29.90,4.00,152.00,30.92,38.07,1.79,5.62,36.28,17.00,6.00,36.00,0.03,77.00,10.68,4.68
58,7,32.85,29.40,6.00,157.00,30.44,38.36,2.67,5.67,35.69,17.00,6.00,35.40,0.02,57.00,10.59,4.68
58,8,32.40,28.90,6.00,155.00,29.95,38.66,2.88,5.83,35.78,17.00,7.00,35.40,0.03,77.00,10.29,4.68
58,9,32.80,29.45,6.00,160.00,30.46,38.88,2.49,6.13,36.39,18.00,7.00,36.00,0.02,55.00,9.78,4.68
58,10,33.20,30.00,6.00,151.00,30.96,38.94,2.25,6.49,36.69,19.00,8.00,36.40,0.03,80.00,9.25,4.68
59,1,32.75,29.35,1.00,151.00,30.37,36.71,2.40,4.77,34.31,14.00,1.00,34.60,0.02,55.00,12.59,4.68
59,2,32.90,29.50,2.00,156.00,30.52,36.87,2.09,4.77,34.78,14.00,1.00,35.00,0.03,77.00,12.59,4.68
59,3,32.75,29.35,1.00,152.00,30.37,37.14,2.09,4.85,35.05,14.00,3.00,35.10,0.02,57.00,12.37,5.04
59,4,32.60,29.20,1.00,160.00,30.22,37.52,2.26,4.77,35.27,14.00,3.00,35.40,0.03,77.00,12.59,3.96
59,5,32.55,29.10,1.00,165.00,30.14,38.00,2.75,4.87,35.25,14.00,3.00,35.10,0.02,55.00,12.33,3.42
59,6,32.50,29.00,1.00,169.00,30.05,38.35,2.83,4.82,35.52,14.00,3.00,36.40,0.03,77.00,12.46,5.04
59,7,32.80,29.50,1.00,166.00,30.49,38.72,3.39,5.42,35.33,14.00,3.00,36.00,0.02,57.00,11.08,4.50
59,8,33.10,30.00,2.00,172.00,30.93,38.94,2.88,5.17,36.06,15.00,3.00,36.30,0.03,80.00,11.61,6.12
59,9,32.85,29.75,2.00,174.00,30.68,39.19,3.48,5.15,35.71,16.00,4.00,35.40,0.02,55.00,11.65,6.66
59,10,32.60,29.50,2.00,171.00,30.43,39.51,2.82,5.15,36.69,16.00,4.00,36.90,0.03,80.00,11.65,5.04
60,1,32.60,29.20,1.00,137.00,30.22,36.74,3.14,4.70,33.60,8.00,2.00,33.40,0.02,55.00,12.77,4.14
60,2,32.80,29.40,2.00,149.00,30.42,36.92,2.43,4.82,34.49,9.00,3.00,34.20,0.03,77.00,12.46,4.68
60,3,32.95,29.55,3.00,157.00,30.57,37.22,1.74,4.83,35.48,11.00,4.00,35.20,0.02,57.00,12.41,4.68
60,4,33.10,29.70,3.00,161.00,30.72,37.57,1.58,4.82,35.99,12.00,4.00,35.60,0.03,77.00,12.46,4.68
60,5,33.20,29.70,4.00,167.00,30.75,37.94,1.60,4.83,36.34,15.00,5.00,36.00,0.02,55.00,12.41,4.68
60,6,33.30,29.70,4.00,177.00,30.78,38.38,1.86,4.83,36.52,15.00,5.00,35.80,0.03,77.00,12.41,4.68
60,7,33.10,29.50,4.00,181.00,30.58,38.91,2.00,4.82,36.91,16.00,6.00,36.40,0.02,57.00,12.46,4.86
60,8,32.90,29.30,5.00,184.00,30.38,39.75,2.68,5.00,37.07,17.00,7.00,36.60,0.03,77.00,12.00,4.32
60,9,32.85,29.25,6.00,182.00,30.33,39.81,2.54,5.80,37.27,19.00,8.00,36.60,0.02,55.00,10.34,4.14
60,10,32.80,29.20,6.00,188.00,30.28,39.97,1.89,6.28,38.08,20.00,8.00,37.80,0.03,77.00,9.55,4.68
61,1,32.65,30.10,3.00,120.00,30.87,36.72,3.35,5.81,33.37,7.00,4.00,33.60,0.02,55.00,10.32,4.68
61,2,33.00,30.60,4.00,126.00,31.32,36.83,3.17,5.83,33.66,8.00,5.00,33.60,0.03,83.00,10.29,4.68
61,3,33.15,30.75,6.00,136.00,31.47,37.28,3.29,5.67,33.99,12.00,7.00,33.80,0.02,57.00,10.59,5.04
61,4,33.30,30.90,6.00,158.00,31.62,37.64,3.18,5.38,34.46,14.00,7.00,34.40,0.03,83.00,11.15,3.96
61,5,32.75,30.10,6.00,149.00,30.90,38.09,4.44,5.31,33.65,15.00,7.00,33.60,0.02,55.00,11.29,3.60
61,6,32.20,29.30,6.00,154.00,30.17,38.42,4.71,5.17,33.71,16.00,7.00,33.60,0.03,80.00,11.61,4.68
61,7,32.55,29.55,6.00,161.00,30.45,38.85,4.11,5.15,34.74,16.00,7.00,34.40,0.02,57.00,11.65,4.86
61,8,32.90,29.80,6.00,167.00,30.73,39.14,3.41,5.17,35.73,17.00,8.00,35.60,0.03,80.00,11.61,4.32
61,9,32.95,29.85,6.00,173.00,30.78,39.40,3.71,5.00,35.69,18.00,8.00,35.20,0.02,55.00,12.00,4.14
61,10,33.00,29.90,6.00,180.00,30.83,39.66,3.86,4.92,35.80,19.00,8.00,35.60,0.03,80.00,12.20,4.68
62,1,33.50,30.05,2.00,155.00,31.09,37.07,2.99,5.05,34.08,13.00,3.00,34.60,0.02,55.00,11.88,5.40
62,2,33.30,29.90,3.00,152.00,30.92,37.42,1.88,5.54,35.54,13.00,4.00,35.80,0.03,77.00,10.84,5.40
62,3,33.30,29.85,4.00,161.00,30.89,37.83,1.94,5.50,35.89,13.00,5.00,36.20,0.02,57.00,10.91,5.76
62,4,33.30,29.80,4.00,159.00,30.85,38.27,2.38,5.96,35.89,14.00,5.00,35.80,0.03,77.00,10.06,4.68
62,5,33.35,29.85,4.00,162.00,30.90,38.68,2.38,6.23,36.30,14.00,6.00,36.20,0.02,55.00,9.63,4.68
62,6,33.40,29.90,4.00,160.00,30.95,39.02,2.71,6.63,36.31,14.00,6.00,36.00,0.03,77.00,9.05,4.68
62,7,33.40,30.05,5.00,160.00,31.06,39.28,3.03,7.10,36.25,15.00,7.00,36.20,0.02,57.00,8.45,4.50
62,8,33.40,30.20,5.00,159.00,31.16,39.44,2.98,7.48,36.46,17.00,7.00,36.20,0.03,80.00,8.02,5.04
62,9,33.25,29.95,5.00,159.00,30.94,39.56,3.08,7.43,36.48,18.00,7.00,36.20,0.02,55.00,8.07,5.04
62,10,33.10,29.70,5.00,190.00,30.72,39.71,3.56,5.88,36.15,18.00,7.00,36.00,0.03,77.00,10.20,5.04
63,1,33.35,29.80,2.00,160.00,30.87,37.13,2.52,4.78,34.61,8.00,3.00,34.80,0.02,55.00,12.54,4.68
63,2,33.50,30.20,3.00,171.00,31.19,37.42,2.00,4.95,35.42,12.00,4.00,35.60,0.03,77.00,12.12,4.68
63,3,33.25,29.65,4.00,174.00,30.73,37.83,1.60,5.31,36.23,14.00,5.00,36.40,0.02,57.00,11.29,4.50
63,4,33.00,29.10,5.00,174.00,30.27,38.21,2.04,5.33,36.17,16.00,6.00,36.40,0.03,74.00,11.25,5.04
63,5,33.00,29.25,5.00,181.00,30.38,38.63,2.04,5.57,36.59,17.00,7.00,37.00,0.02,55.00,10.78,4.86
63,6,33.00,29.40,5.00,183.00,30.48,39.02,2.26,5.98,36.76,19.00,7.00,36.80,0.03,77.00,10.03,5.40
63,7,33.35,29.90,6.00,170.00,30.94,39.37,2.10,8.20,37.27,17.00,7.00,37.40,0.02,57.00,7.32,5.58
63,8,33.70,30.40,6.00,185.00,31.39,39.58,2.08,6.56,37.50,20.00,8.00,37.40,0.03,77.00,9.14,5.04
63,9,33.35,29.90,6.00,182.00,30.94,39.79,2.67,7.45,37.12,19.00,8.00,37.40,0.02,55.00,8.05,5.04
63,10,33.00,29.40,6.00,189.00,30.48,39.94,3.52,6.65,36.42,19.00,8.00,36.40,0.03,77.00,9.02,5.04
64,1,32.80,29.20,3.00,145.00,30.28,36.53,2.10,4.50,34.43,9.00,4.00,34.40,0.02,55.00,13.33,5.04
64,2,32.90,29.50,4.00,153.00,30.52,36.84,2.00,4.33,34.84,9.00,5.00,34.60,0.03,77.00,13.85,5.04
64,3,33.00,29.55,4.00,157.00,30.59,37.21,1.30,4.33,35.91,10.00,5.00,36.20,0.02,57.00,13.85,4.86
64,4,33.10,29.60,5.00,161.00,30.65,37.64,1.57,4.33,36.07,10.00,6.00,36.20,0.03,77.00,13.85,5.40
64,5,33.25,29.80,5.00,173.00,30.84,38.09,1.87,4.32,36.22,11.00,7.00,36.20,0.02,55.00,13.90,5.40
64,6,33.40,30.00,6.00,172.00,31.02,38.50,2.04,4.33,36.46,14.00,7.00,36.40,0.03,77.00,13.85,5.40
64,7,33.20,29.75,6.00,172.00,30.79,38.94,2.70,4.60,36.24,15.00,8.00,36.40,0.02,57.00,13.04,5.40
64,8,33.00,29.50,6.00,178.00,30.55,39.19,2.90,4.67,36.29,16.00,8.00,36.20,0.03,77.00,12.86,5.40
64,9,33.00,29.55,6.00,186.00,30.59,39.72,3.14,4.97,36.58,17.00,8.00,36.80,0.02,55.00,12.08,5.22
64,10,33.00,29.60,6.00,182.00,30.62,40.06,3.63,4.70,36.43,18.00,8.00,36.60,0.03,77.00,12.77,5.76
65,1,32.65,28.85,3.00,133.00,29.99,37.27,3.17,4.50,34.10,14.00,4.00,34.00,0.02,55.00,13.33,6.30
65,2,32.80,29.20,4.00,143.00,30.28,37.55,2.17,4.33,35.38,15.00,4.00,35.20,0.03,77.00,13.85,4.68
65,3,33.00,29.35,4.00,148.00,30.45,37.90,1.57,4.33,36.33,16.00,5.00,36.20,0.02,57.00,13.85,4.68
65,4,33.20,29.50,5.00,151.00,30.61,38.32,1.96,4.68,36.36,17.00,6.00,36.00,0.03,77.00,12.81,4.68
65,5,33.00,29.30,5.00,157.00,30.41,38.73,2.70,4.85,36.03,18.00,7.00,36.00,0.02,55.00,12.37,4.68
65,6,32.80,29.10,5.00,161.00,30.21,39.16,2.73,5.17,36.43,19.00,7.00,36.40,0.03,77.00,11.61,4.68
65,7,32.75,29.05,6.00,165.00,30.16,39.57,3.27,4.50,36.30,20.00,8.00,36.20,0.02,57.00,13.32,4.68
65,8,32.70,29.00,6.00,165.00,30.11,39.86,3.34,5.90,36.52,20.00,8.00,36.20,0.03,77.00,10.17,4.68
65,9,32.70,29.05,6.00,167.00,30.15,40.14,3.26,6.25,36.88,20.00,8.00,36.20,0.02,55.00,9.60,4.50
65,10,32.70,29.10,6.00,174.00,30.18,40.34,3.64,5.58,36.70,20.00,8.00,35.80,0.03,77.00,10.75,5.04
66,1,33.20,29.55,1.00,157.00,30.65,36.71,2.19,5.37,34.52,8.00,2.00,34.60,0.02,55.00,11.18,5.94
66,2,33.10,29.30,1.00,165.00,30.44,36.92,1.47,5.17,35.45,10.00,2.00,35.40,0.03,74.00,11.61,4.32
66,3,33.05,29.40,0.00,173.00,30.50,37.24,1.40,5.15,35.84,11.00,2.00,35.80,0.02,57.00,11.65,3.96
66,4,33.00,29.50,2.00,178.00,30.55,37.67,1.72,5.33,35.95,12.00,3.00,35.80,0.03,77.00,11.25,5.04
66,5,33.10,29.70,2.00,181.00,30.72,38.12,2.17,5.46,35.95,13.00,3.00,35.80,0.02,55.00,10.98,5.22
66,6,33.20,29.90,1.00,180.00,30.89,38.53,2.73,7.38,35.80,13.00,2.00,35.60,0.03,77.00,8.13,4.68
66,7,33.15,29.90,0.00,180.00,30.88,38.73,2.23,7.19,36.50,14.00,3.00,36.40,0.02,57.00,8.35,4.32
66,8,33.10,29.90,2.00,184.00,30.86,38.89,2.08,5.98,36.81,15.00,3.00,36.40,0.03,80.00,10.03,5.40
66,9,32.95,29.85,2.00,181.00,30.78,38.99,2.62,7.63,36.37,15.00,3.00,35.80,0.02,55.00,7.86,5.40
66,10,32.80,29.80,3.00,162.00,30.70,39.18,2.32,6.50,36.86,18.00,4.00,36.40,0.03,80.00,9.23,5.40
67,1,32.60,27.10,2.00,159.00,28.75,36.78,2.55,6.55,34.23,11.00,0.00,34.00,0.02,65.00,9.16,6.20
67,2,32.70,27.20,2.00,166.00,28.85,37.15,2.85,5.83,34.30,12.00,0.00,33.80,0.02,65.00,10.29,6.10
67,3,32.70,27.20,2.00,169.00,28.85,37.44,2.77,6.36,34.67,13.00,0.00,34.20,0.02,65.00,9.43,6.10
67,4,32.80,27.30,3.00,173.00,28.95,37.68,2.95,6.27,34.73,15.00,0.00,34.20,0.02,65.00,9.57,6.10
67,5,32.80,27.30,3.00,177.00,28.95,37.90,3.22,6.30,34.68,15.00,0.00,34.20,0.02,65.00,9.52,6.00
67,6,32.80,27.30,3.00,180.00,28.95,38.88,3.82,6.19,35.06,16.00,0.00,34.80,0.02,65.00,9.69,6.10
67,7,32.80,27.30,3.00,177.00,28.95,39.15,4.29,6.21,34.86,15.00,0.00,34.20,0.02,65.00,9.66,6.00
67,8,32.80,27.30,3.00,183.00,28.95,39.28,4.09,6.15,35.19,17.00,0.00,34.20,0.02,65.00,9.76,5.80
67,9,32.80,27.30,4.00,180.00,28.95,39.41,4.23,6.27,35.18,18.00,0.00,34.60,0.02,65.00,9.57,5.70
67,10,32.90,27.40,4.00,188.00,29.05,39.61,4.43,6.21,35.18,19.00,0.00,34.60,0.02,65.00,9.67,5.60
68,1,32.40,27.40,2.00,148.00,28.55,36.87,2.78,5.38,34.09,11.00,0.00,33.40,0.02,68.00,11.15,6.90
68,2,32.60,27.60,2.00,151.00,28.75,37.27,2.62,4.73,34.65,11.00,0.00,34.40,0.02,68.00,12.70,6.80
68,3,32.70,27.70,3.00,159.00,28.85,37.40,2.35,4.67,35.05,12.00,0.00,34.80,0.02,68.00,12.86,6.90
68,4,33.10,28.10,3.00,161.00,29.25,37.76,1.92,4.57,35.84,15.00,0.00,36.00,0.02,68.00,13.13,6.40
68,5,33.50,28.50,3.00,164.00,29.65,37.94,1.58,4.51,36.36,15.00,0.00,36.60,0.03,68.00,13.31,6.20
68,6,33.70,28.70,3.00,169.00,29.85,38.18,1.61,4.36,36.57,16.00,0.00,36.60,0.03,68.00,13.78,6.30
68,7,33.90,28.90,4.00,171.00,30.05,38.43,2.44,4.35,35.99,17.00,0.00,36.00,0.03,68.00,13.79,6.10
68,8,33.60,28.10,4.00,172.00,30.10,38.71,2.80,4.37,35.91,17.00,0.00,36.00,0.02,66.00,13.73,5.80
68,9,33.70,27.70,4.00,174.00,29.50,38.89,3.13,4.38,35.76,18.00,0.00,35.80,0.02,63.00,13.71,5.00
68,10,33.50,27.50,4.00,183.00,29.30,39.73,3.66,4.27,36.07,19.00,0.00,36.20,0.02,63.00,14.05,5.70
69,1,32.60,26.60,2.00,158.00,28.40,37.05,2.12,6.53,34.93,11.00,0.00,34.80,0.02,62.00,9.18,6.60
69,2,32.60,27.10,2.00,168.00,28.75,37.21,2.00,6.27,35.21,12.00,0.00,35.20,0.02,65.00,9.57,6.50
69,3,32.60,27.10,2.00,171.00,28.40,37.39,2.01,6.21,35.38,13.00,0.00,35.20,0.02,62.00,9.66,6.20
69,4,32.70,26.70,3.00,176.00,28.50,37.64,2.36,6.02,35.28,13.00,0.00,35.20,0.02,62.00,9.97,6.10
69,5,32.80,26.80,3.00,181.00,28.60,37.93,2.14,5.90,35.79,15.00,0.00,35.60,0.02,63.00,10.17,6.20
69,6,32.80,26.80,3.00,184.00,28.60,38.20,2.47,6.03,35.73,16.00,0.00,35.60,0.02,63.00,9.95,6.10
69,7,32.80,26.80,4.00,184.00,28.60,38.50,2.72,6.03,35.78,16.00,0.00,35.40,0.02,63.00,9.95,6.00
69,8,32.90,26.90,4.00,189.00,28.35,38.75,2.56,6.13,36.19,18.00,0.00,36.00,0.02,63.00,9.80,5.90
69,9,33.00,27.00,4.00,195.00,28.80,38.97,2.11,6.06,36.86,19.00,0.00,36.60,0.02,60.00,9.90,5.60
69,10,32.80,26.80,4.00,195.00,28.60,39.17,2.41,6.14,36.76,19.00,0.00,36.80,0.02,63.00,9.77,5.20
70,1,32.80,27.30,3.00,159.00,28.95,37.44,3.10,4.43,34.34,14.00,0.00,34.40,0.02,65.00,13.53,4.80
70,2,32.80,27.30,3.00,168.00,28.95,37.76,2.68,4.38,35.08,14.00,0.00,35.40,0.02,65.00,13.71,4.90
70,3,32.90,27.40,3.00,172.00,29.05,38.13,2.16,4.16,35.97,15.00,0.00,36.80,0.02,65.00,14.44,4.80
70,4,32.90,27.40,3.00,174.00,29.05,38.50,2.85,4.04,35.65,16.00,0.00,36.20,0.02,65.00,14.85,5.00
70,5,32.90,26.90,4.00,179.00,29.05,38.84,2.85,4.11,35.99,17.00,0.00,36.40,0.02,65.00,14.60,5.50
70,6,32.90,27.40,4.00,183.00,29.05,39.12,2.84,4.04,36.28,17.00,0.00,36.80,0.02,65.00,14.85,5.40
70,7,32.90,27.40,4.00,185.00,29.05,39.47,3.29,4.04,36.18,19.00,0.00,36.60,0.02,65.00,14.87,5.60
70,8,33.00,27.00,4.00,187.00,28.80,39.78,2.89,4.03,36.89,19.00,0.00,37.40,0.02,63.00,14.88,5.40
70,9,33.00,27.00,4.00,186.00,28.80,40.08,3.72,4.00,36.36,19.00,0.00,36.60,0.02,63.00,15.00,5.50
70,10,33.00,27.00,4.00,189.00,28.80,40.56,3.59,4.05,36.97,19.00,0.00,37.20,0.02,63.00,14.80,5.60
71,1,32.90,27.40,3.00,154.00,29.05,36.65,2.45,5.20,34.20,9.00,0.00,34.60,0.02,66.00,11.54,6.80
71,2,32.70,27.20,3.00,166.00,28.85,36.81,2.50,5.29,34.31,10.00,0.00,34.20,0.02,65.00,11.34,6.80
71,3,32.80,27.30,3.00,170.00,28.95,37.13,2.43,5.09,34.70,11.00,0.00,34.40,0.02,66.00,11.78,6.60
71,4,32.80,27.30,3.00,172.00,28.95,37.47,2.60,5.08,34.87,14.00,0.00,34.80,0.02,66.00,11.80,6.40
71,5,32.30,26.80,3.00,175.00,28.45,37.90,2.74,5.06,35.16,15.00,0.00,35.20,0.02,65.00,11.86,6.30
71,6,32.60,27.10,4.00,180.00,28.75,38.15,2.81,5.01,35.34,17.00,0.00,35.40,0.02,65.00,11.97,6.20
71,7,33.00,27.50,4.00,171.00,29.15,38.44,2.67,5.14,35.77,18.00,0.00,35.80,0.02,66.00,11.67,6.10
71,8,32.90,27.40,4.00,173.00,29.05,38.74,2.86,5.31,35.88,19.00,0.00,36.20,0.02,66.00,11.31,6.30
71,9,32.90,27.40,4.00,162.00,29.05,38.96,2.81,5.39,36.15,19.00,0.00,36.60,0.02,66.00,11.13,6.10
71,10,33.00,27.50,4.00,173.00,29.15,39.19,3.54,5.51,35.65,19.00,0.00,35.40,0.02,66.00,10.89,6.10
72,1,32.60,26.60,1.00,154.00,28.75,37.27,2.26,6.20,35.01,6.00,0.00,34.60,0.02,62.00,9.68,6.50
72,2,32.60,27.10,1.00,161.00,28.75,37.57,2.80,5.65,34.77,6.00,0.00,33.80,0.02,65.00,10.62,6.80
72,3,32.70,27.20,1.00,165.00,28.85,37.89,3.04,5.39,34.85,7.00,0.00,34.20,0.02,65.00,11.13,6.80
72,4,32.70,27.20,1.00,168.00,28.85,38.17,3.93,5.17,34.24,7.00,0.00,33.20,0.02,65.00,11.61,6.30
72,5,32.80,27.30,1.00,171.00,28.95,38.44,3.90,5.02,34.54,8.00,0.00,33.40,0.02,65.00,11.94,6.20
72,6,32.80,26.80,1.00,175.00,28.60,38.72,4.13,4.99,34.59,9.00,0.00,33.40,0.02,63.00,12.03,6.00
72,7,32.90,26.90,1.00,177.00,28.70,38.96,4.25,4.87,34.71,10.00,0.00,33.80,0.02,63.00,12.32,6.10
72,8,32.90,26.90,1.00,180.00,28.70,39.18,4.29,4.86,34.89,12.00,0.00,33.80,0.02,63.00,12.34,5.80
72,9,32.90,26.90,1.00,180.00,28.70,39.38,3.98,4.83,35.40,14.00,0.00,34.60,0.02,63.00,12.42,5.80
72,10,33.00,27.00,1.00,181.00,28.80,39.60,4.37,4.73,35.23,16.00,0.00,34.60,0.02,63.00,12.68,5.20
73,1,32.60,27.10,1.00,155.00,28.75,36.97,1.75,5.58,35.22,8.00,0.00,35.20,0.02,65.00,10.75,5.80
73,2,32.70,27.20,1.00,165.00,28.85,37.21,2.82,5.02,34.39,11.00,0.00,34.00,0.02,65.00,11.96,5.50
73,3,32.70,27.20,2.00,169.00,28.85,37.51,2.77,4.82,34.74,12.00,0.00,34.60,0.02,65.00,12.46,5.90
73,4,32.80,26.80,3.00,174.00,28.95,37.86,3.22,4.89,34.64,11.00,0.00,34.60,0.02,63.00,12.28,5.70
73,5,32.80,26.80,2.00,177.00,28.95,38.12,3.27,4.79,34.85,13.00,0.00,34.60,0.02,63.00,12.52,6.10
73,6,32.80,26.80,3.00,176.00,28.60,38.42,3.19,4.94,35.23,14.00,0.00,34.80,0.02,63.00,12.15,6.00
73,7,32.90,26.90,3.00,178.00,28.70,38.63,3.17,4.93,35.46,16.00,0.00,35.60,0.02,63.00,12.16,5.80
73,8,32.90,26.90,3.00,178.00,28.70,38.92,3.83,5.07,35.09,17.00,0.00,34.60,0.02,63.00,11.83,6.20
73,9,33.00,27.00,4.00,181.00,28.80,39.20,3.41,5.14,35.79,18.00,0.00,35.60,0.02,63.00,11.68,5.80
73,10,32.90,26.90,4.00,185.00,28.70,39.50,4.09,5.17,35.41,19.00,0.00,35.20,0.02,65.00,11.61,5.60
74,1,32.70,27.20,1.00,162.00,28.85,37.48,4.26,6.83,33.22,7.00,0.00,33.40,0.02,65.00,8.78,6.70
74,2,32.60,27.10,1.00,164.00,28.75,37.88,4.33,6.56,33.55,8.00,0.00,33.60,0.02,65.00,9.15,5.90
74,3,32.60,27.10,1.00,165.00,28.75,38.14,3.86,6.46,34.28,8.00,0.00,33.80,0.02,65.00,9.29,5.90
74,4,33.30,27.80,1.00,165.00,29.45,38.40,3.77,6.41,34.63,12.00,0.00,34.60,0.02,65.00,9.36,6.00
74,5,32.90,27.40,2.00,172.00,29.05,38.66,3.72,6.24,34.94,12.00,0.00,35.40,0.02,65.00,9.61,6.00
74,6,32.80,26.80,1.00,164.00,28.60,38.92,3.96,6.51,34.96,13.00,0.00,35.00,0.02,63.00,9.21,5.70
74,7,32.90,26.90,2.00,174.00,28.70,39.18,4.25,6.43,34.92,13.00,0.00,34.80,0.02,63.00,9.33,5.90
74,8,32.90,26.90,2.00,174.00,28.70,39.43,3.91,6.44,35.52,13.00,0.00,35.60,0.02,63.00,9.31,6.10
74,9,33.00,27.00,2.00,177.00,28.80,39.69,3.98,6.46,35.71,15.00,0.00,35.40,0.02,63.00,9.29,5.90
74,10,33.40,27.40,3.00,189.00,29.20,39.95,4.11,6.30,35.84,15.00,0.00,35.60,0.02,63.00,9.52,5.90
